Answer using only only word - Spanner or Alligator and not Shovel. Which is more similar in meaning to Shovel?,Spanner
Answer using only only word - Tortoise or Caiman and not Anvil. Which is more similar in meaning to Anvil?,Caiman
Answer using only only word - Snake or Boa python and not Nail. Which is more similar in meaning to Nail?,Boa python
Answer using only only word - Toad or Chisel and not Paint brush. Which is more similar in meaning to Paint brush?,Chisel
Answer using only only word - Crocodile or Caiman and not Shovel. Which is more similar in meaning to Shovel?,Crocodile
Answer using only only word - Salamander or Gecko and not Alligator. Which is more similar in meaning to Alligator?,Salamander
Answer using only only word - Turtle or Boa python and not Cobra. Which is more similar in meaning to Cobra?,Boa python
Answer using only only word - Hammer or Grinding disk and not Oil can. Which is more similar in meaning to Oil can?,Hammer
Answer using only only word - Spanner or Lizard and not Paint brush. Which is more similar in meaning to Paint brush?,Spanner
Answer using only only word - Vacuum or Axe and not Gecko. Which is more similar in meaning to Gecko?,Axe
Answer using only only word - Tortoise or Caiman and not Toad. Which is more similar in meaning to Toad?,Caiman
Answer using only only word - Shovel or Cobra and not Chameleon. Which is more similar in meaning to Chameleon?,Shovel
Answer using only only word - Grinding disk or Chisel and not Anvil. Which is more similar in meaning to Anvil?,Disk
Answer using only only word - Caiman or Alligator and not Saw. Which is more similar in meaning to Saw?,Caiman
Answer using only only word - Lizard or Lawn Mower and not Paint brush. Which is more similar in meaning to Paint brush?,Lizard
Answer using only only word - Lizard or Blindworm and not Hammer. Which is more similar in meaning to Hammer?,Lizard
Answer using only only word - Axe or Anvil and not Blindworm. Which is more similar in meaning to Blindworm?,Axe
Answer using only only word - Crocodile or Anvil and not Dinosaur. Which is more similar in meaning to Dinosaur?,Crocodile
Answer using only only word - Turtle or Crocodile and not Knife. Which is more similar in meaning to Knife?,Crocodile
Answer using only only word - Toad or Lizard and not Anvil. Which is more similar in meaning to Anvil?,Toad
Answer using only only word - Spanner or Snake and not Lizard. Which is more similar in meaning to Lizard?,Snake
Answer using only only word - Paint brush or Gecko and not Caiman. Which is more similar in meaning to Caiman?,Gecko
Answer using only only word - Knife or Caiman and not Snake. Which is more similar in meaning to Snake?,Knife
Answer using only only word - Crocodile or Caiman and not Knife. Which is more similar in meaning to Knife?,Crocodile
Answer using only only word - Nail or Chameleon and not Lawn Mower. Which is more similar in meaning to Lawn Mower?,Chameleon
Answer using only only word - Vacuum or Turtle and not Lizard. Which is more similar in meaning to Lizard?,Turtle
Answer using only only word - Knife or Chisel and not Gecko. Which is more similar in meaning to Gecko?,Knife
Answer using only only word - Paint brush or Blindworm and not Tortoise. Which is more similar in meaning to Tortoise?,Blindworm
Answer using only only word - Knife or Gecko and not Dinosaur. Which is more similar in meaning to Dinosaur?,Knife
Answer using only only word - Crocodile or Chisel and not Oil can. Which is more similar in meaning to Oil can?,Crocodile
Answer using only only word - Saw or Alligator and not Chisel. Which is more similar in meaning to Chisel?,Saw
Answer using only only word - Oil can or Grinding disk and not Tortoise. Which is more similar in meaning to Tortoise?,disk
Answer using only only word - Oil can or Blindworm and not Grinding disk. Which is more similar in meaning to Grinding disk?,Oil can
Answer using only only word - Lawn Mower or Hammer and not Toad. Which is more similar in meaning to Toad?,Lawn Mower
Answer using only only word - Lizard or Gecko and not Knife. Which is more similar in meaning to Knife?,Lizard
Answer using only only word - Spanner or Chameleon and not Caiman. Which is more similar in meaning to Caiman?,Spanner
Answer using only only word - Gecko or Chisel and not Oil can. Which is more similar in meaning to Oil can?,Gecko
Answer using only only word - Turtle or Grinding disk and not Crocodile. Which is more similar in meaning to Crocodile?,Turtle
Answer using only only word - Lawn Mower or Knife and not Nail. Which is more similar in meaning to Nail?,Knife
Answer using only only word - Oil can or Knife and not Snake. Which is more similar in meaning to Snake?,Oil can
Answer using only only word - Caiman or Axe and not Lawn Mower. Which is more similar in meaning to Lawn Mower?,"Caiman

Axe"
Answer using only only word - Saw or Lizard and not Anvil. Which is more similar in meaning to Anvil?,Saw
Answer using only only word - Toad or Cobra and not Shovel. Which is more similar in meaning to Shovel?,Toad
Answer using only only word - Lawn Mower or Blindworm and not Alligator. Which is more similar in meaning to Alligator?,Blindworm
Answer using only only word - Salamander or Cobra and not Crocodile. Which is more similar in meaning to Crocodile?,Cobra
Answer using only only word - Salamander or Chisel and not Caiman. Which is more similar in meaning to Caiman?,Salamander
Answer using only only word - Saw or Paint brush and not Chisel. Which is more similar in meaning to Chisel?,Saw
Answer using only only word - Knife or Blindworm and not Grinding disk. Which is more similar in meaning to Grinding disk?,Knife
Answer using only only word - Salamander or Gecko and not Saw. Which is more similar in meaning to Saw?,Salamander
Answer using only only word - Vacuum or Lawn Mower and not Knife. Which is more similar in meaning to Knife?,Vacuum
Answer using only only word - Spanner or Hammer and not Crocodile. Which is more similar in meaning to Crocodile?,Crocodile is most similar in meaning to Hammer
Answer using only only word - Screwdriver or Hammer and not Grinding disk. Which is more similar in meaning to Grinding disk?,Tool
Answer using only only word - Tortoise or Paint brush and not Toad. Which is more similar in meaning to Toad?,Tortoise
Answer using only only word - Dinosaur or Axe and not Screwdriver. Which is more similar in meaning to Screwdriver?,Axe
Answer using only only word - Snake or Axe and not Oil can. Which is more similar in meaning to Oil can?,Axe
Answer using only only word - Oil can or Dinosaur and not Nail. Which is more similar in meaning to Nail?,Oil can
Answer using only only word - Toad or Snake and not Oil can. Which is more similar in meaning to Oil can?,Toad
Answer using only only word - Vacuum or Gecko and not Axe. Which is more similar in meaning to Axe?,gecko
Answer using only only word - Oil can or Caiman and not Toad. Which is more similar in meaning to Toad?,Caiman
Answer using only only word - Lawn Mower or Dinosaur and not Shovel. Which is more similar in meaning to Shovel?,Lawn Mower
Answer using only only word - Lizard or Anvil and not Hammer. Which is more similar in meaning to Hammer?,Anvil
Answer using only only word - Tortoise or Blindworm and not Salamander. Which is more similar in meaning to Salamander?,Blindworm
Answer using only only word - Toad or Boa python and not Chameleon. Which is more similar in meaning to Chameleon?,Toad
Answer using only only word - Screwdriver or Alligator and not Crocodile. Which is more similar in meaning to Crocodile?,Alligator
Answer using only only word - Turtle or Gecko and not Lizard. Which is more similar in meaning to Lizard?,Turtle
Answer using only only word - Turtle or Gecko and not Crocodile. Which is more similar in meaning to Crocodile?,Turtle
Answer using only only word - Grinding disk or Crocodile and not Anvil. Which is more similar in meaning to Anvil?,Crocodile
Answer using only only word - Knife or Caiman and not Anvil. Which is more similar in meaning to Anvil?,Caiman
Answer using only only word - Nail or Alligator and not Salamander. Which is more similar in meaning to Salamander?,Nail
Answer using only only word - Dinosaur or Axe and not Grinding disk. Which is more similar in meaning to Grinding disk?,Axe
Answer using only only word - Vacuum or Chisel and not Snake. Which is more similar in meaning to Snake?,Chisel
Answer using only only word - Lizard or Crocodile and not Toad. Which is more similar in meaning to Toad?,Lizard
Answer using only only word - Turtle or Salamander and not Axe. Which is more similar in meaning to Axe?,Turtle
Answer using only only word - Turtle or Cobra and not Saw. Which is more similar in meaning to Saw?,Cobra
Answer using only only word - Cobra or Caiman and not Blindworm. Which is more similar in meaning to Blindworm?,Cobra
Answer using only only word - Oil can or Alligator and not Chameleon. Which is more similar in meaning to Chameleon?,Oil can
Answer using only only word - Screwdriver or Cobra and not Lawn Mower. Which is more similar in meaning to Lawn Mower?,Cobra
Answer using only only word - Salamander or Paint brush and not Screwdriver. Which is more similar in meaning to Screwdriver?,Salamander
Answer using only only word - Knife or Anvil and not Lawn Mower. Which is more similar in meaning to Lawn Mower?,Anvil
Answer using only only word - Chameleon or Boa python and not Snake. Which is more similar in meaning to Snake?,Boa python
Answer using only only word - Paint brush or Lizard and not Vacuum. Which is more similar in meaning to Vacuum?,Lizard
